student_id,region,time_spent,modules_completed,quiz_score,assignment_timeliness,interaction_level,consistency_index,engagement_score,learning_trend,performance_label
8758,Suburban,2.5,5,87.7773620649614,93.5,62.20639987488497,0.6702776361175895,37.35,Increasing,Medium
8759,Rural,13.5,5,40.802597504763845,82.92,96.67896502037713,0.6887710939916872,82.09,Increasing,Low
8760,Suburban,5.6,5,45.67777442455865,63.01,146.3829676107395,0.4478399753537607,87.19,Increasing,Low
8761,Urban,6.4,1,95.37045777949741,52.68,88.17138218600257,0.7274982916024285,60.09,Increasing,High
8762,Urban,2.0,9,66.34049035495829,68.1,82.82081881121414,0.8284324464928218,46.41,Increasing,Medium
8763,Urban,10.1,5,75.23850935229062,99.94,136.91356905668093,0.4353546624940472,93.71,Decreasing,Medium
8764,Rural,2.1,9,72.96505929024642,92.82,27.325521000986278,0.7712620728663078,18.91,Increasing,Medium
8765,Urban,4.1,9,52.62725245226315,51.92,43.131062873607995,0.4560121405170856,31.82,Decreasing,Low
8766,Urban,6.3,1,35.88546856512614,52.42,112.12345846366925,0.1703364078481554,71.81,Decreasing,Low
8767,Suburban,7.7,6,34.62466532119137,61.79,141.3260808673774,0.2670835654034527,89.91,Stable,Low
8768,Urban,12.9,6,81.87829010074492,93.97,107.32832510762512,0.8749836866415188,85.91,Stable,High
8769,Rural,4.3,3,80.67119978435258,51.47,85.55244296611494,0.48372964949123254,53.53,Decreasing,High
8770,Urban,7.1,6,51.68363547855571,68.51,95.56818645851072,0.8170014863350711,65.53,Stable,Low
8771,Rural,4.5,2,74.80122592348893,49.66,75.04242308734226,0.7255532433458985,48.77,Stable,Medium
8772,Urban,1.1,9,52.44834584828571,61.91,28.968271009880585,0.7891148647510762,17.23,Increasing,Low
8773,Urban,10.7,8,65.99307655857011,64.05,119.33731973708,0.520857754282223,86.42,Increasing,Medium
8774,Urban,9.1,3,85.66838199408336,40.34,84.81942097315225,1.0,65.16,Increasing,High
8775,Suburban,4.8,4,35.60961884708259,79.15,11.137617150455782,0.1020543265751217,17.57,Stable,Low
8776,Suburban,11.8,8,51.51572988898854,49.25,119.47890244315586,0.7657142476595562,89.24,Stable,Medium
8777,Rural,11.4,2,96.25118396338317,77.32,101.88472166787665,0.8313060697038316,79.44,Increasing,High
8778,Rural,8.2,9,95.43034631618613,77.22,35.700169171906275,0.3829958324135309,38.35,Decreasing,High
8779,Suburban,3.8,7,68.06794523469338,45.9,45.971374529839906,0.11426367889778682,32.49,Stable,Low
8780,Suburban,1.5,9,30.76988788894164,93.77,143.27925618958346,0.48181580614169767,75.39,Decreasing,Low
8781,Urban,11.2,9,48.42532623125959,81.15,135.88393980459549,0.8086058682333589,95.94,Stable,Medium
8782,Rural,6.6,9,48.2974338367092,89.41,55.609300758677776,0.20957926568333843,44.3,Decreasing,Low
8783,Rural,14.6,4,99.48213309029397,75.96,31.921406154359516,0.22675324937289776,52.46,Increasing,Medium
8784,Suburban,10.1,6,45.79012064555627,63.27,16.76100130344299,0.8052488034950175,33.63,Increasing,Low
8785,Urban,1.7,1,58.16127270147077,98.64,135.8860864471592,0.49060656081637377,72.19,Increasing,Low
8786,Rural,5.3,4,60.607268274104825,51.35,140.00485843948314,0.6569465449812226,83.25,Increasing,Low
8787,Urban,2.9,9,35.56675371510255,52.82,102.54056741326941,0.8179160618300314,58.52,Decreasing,Low
8788,Urban,13.1,2,55.937490077681865,92.69,133.42667334928888,0.8153196060264287,99.46,Increasing,Medium
8789,Rural,10.1,9,44.694066503917526,72.69,116.2655514373961,0.687526153757111,83.38,Decreasing,Low
8790,Urban,13.6,8,100.0,66.57,122.39304843657592,0.5159605489274138,95.2,Stable,High
8791,Suburban,13.1,5,48.73954664165292,82.84,46.77587231324749,0.5744117715234912,56.14,Decreasing,Low
8792,Urban,8.0,4,39.12699750148486,51.72,146.31725751420092,0.6376205114752861,93.16,Decreasing,Low
8793,Urban,13.0,2,56.76699762724846,83.75,125.36517873841674,0.5445407205234966,95.18,Decreasing,Medium
8794,Suburban,9.7,3,53.487451555794,53.18,28.739265836107506,0.7748937905130304,38.62,Increasing,Low
8795,Rural,5.8,2,56.47438885275957,91.53,87.11824471469492,0.4282923011967942,58.06,Increasing,Low
8796,Urban,13.5,3,43.86508765292182,57.81,76.3169716215582,0.16567273518558084,71.91,Decreasing,Low
8797,Suburban,2.4,2,63.336501508175665,64.6,105.0942588595632,0.1119630528712448,58.55,Decreasing,Low
8798,Rural,2.5,1,90.68879407460723,59.49,142.3540507500513,0.9101669606562911,77.43,Increasing,High
8799,Urban,5.7,9,69.39358309437543,48.94,44.032468639509624,0.09866510076096545,36.27,Stable,Low
8800,Urban,1.2,5,36.04002203933834,99.22,14.2060722253777,0.7966353681478071,10.1,Increasing,Low
8801,Urban,8.6,8,72.69351862817325,88.96,17.098912669789584,0.1490968303523178,30.05,Stable,Low
8802,Suburban,8.2,5,89.30255016770508,90.14,15.221201877892012,0.9935315060831265,28.11,Increasing,High
8803,Rural,6.9,6,52.56154618943272,82.29,43.12641080566613,0.9162168316484149,38.81,Stable,Medium
8804,Urban,1.3,2,84.655656097923,72.52,107.95236793628766,0.7849991720738387,57.23,Decreasing,High
8805,Urban,6.1,9,49.77839712047671,50.67,103.39398799920953,0.7280373973656963,66.95,Decreasing,Medium
8806,Rural,5.4,4,83.75904897452317,83.63,122.33261260116154,0.626160258136883,74.67,Increasing,Medium
8807,Rural,5.5,9,100.0,81.6,126.72215903728126,0.2561063047053667,77.11,Decreasing,Medium
8808,Rural,7.0,3,59.80877097723337,46.36,83.72121890693141,0.9049450396849924,59.36,Increasing,Medium
8809,Rural,7.2,9,36.061855577588204,58.3,125.39351170550763,0.362540633750437,80.7,Increasing,Low
8810,Urban,1.2,4,57.54936292943014,74.53,13.431329783818072,0.3793066696660467,9.72,Increasing,Low
8811,Urban,12.7,1,78.55985434462913,56.51,109.9378652883824,0.17524595690078448,86.72,Increasing,Medium
8812,Rural,4.3,1,48.60470101315555,90.86,120.70738994299754,0.927751352373749,71.1,Increasing,Medium
8813,Rural,4.5,1,67.44816874432496,82.22,54.76106979991187,0.9064711077922157,38.63,Increasing,Medium
8814,Urban,5.6,5,51.01653000944881,75.19,30.355211930905796,0.5377369325330145,29.18,Increasing,Low
8815,Urban,6.0,8,58.01876282804272,49.78,133.0248540723372,0.4536735509353018,81.51,Increasing,Medium
8816,Suburban,4.9,3,79.00262833144592,53.41,119.90787639468482,0.67660427734636,72.2,Increasing,High
8817,Urban,10.9,2,25.862649866335623,99.68,87.39559479025688,0.5802883057041655,70.95,Stable,Low
8818,Rural,6.3,8,39.00258763236255,79.2,56.000199659835815,0.9332399175771584,43.75,Stable,Low
8819,Urban,7.9,7,94.80859181128716,42.28,23.62932234158732,0.4390430797303545,31.56,Stable,Medium
8820,Rural,14.9,8,85.04228401652142,66.5,22.40329500924679,0.6385500176447987,48.45,Decreasing,Medium
8821,Rural,2.9,1,89.31049143304104,72.66,65.20558356089036,0.8763288829577178,39.85,Stable,High
8822,Urban,7.7,1,96.90094671701387,71.53,73.83507112844931,0.8076226523558644,56.17,Increasing,High
8823,Urban,10.7,5,76.99958233008617,55.36,54.80371065914457,0.5418088179198585,54.15,Increasing,Medium
8824,Suburban,4.8,1,35.244845348612024,78.26,31.465968922471653,0.9680841334940834,27.73,Increasing,Low
8825,Suburban,10.1,3,40.55004122672946,60.97,88.34480539798781,0.6894894382758774,69.42,Decreasing,Low
8826,Rural,11.1,7,74.29245629616334,71.99,127.5035059622621,0.8788356699688509,91.5,Decreasing,High
8827,Rural,11.6,9,80.65284422413461,58.32,144.6313639578011,0.7370260418009549,101.32,Increasing,High
8828,Urban,6.3,9,61.21810801484692,73.85,144.4341390334145,0.8335199092814555,87.97,Increasing,Medium
8829,Urban,14.9,7,58.850338297208715,70.3,70.1501744810468,0.5785509038961162,72.33,Decreasing,Medium
8830,Rural,1.0,8,89.45728201895446,71.21,21.4188337022012,0.2698391536038189,13.21,Stable,Medium
8831,Rural,11.4,6,30.36218260372934,84.98,89.55301694325527,0.4927015908754752,73.28,Increasing,Low
8832,Suburban,4.5,9,31.619378443188406,42.17,116.30951827464341,0.7148138180227137,69.4,Stable,Low
8833,Rural,7.3,6,69.83950316461875,71.18,14.47758888487733,0.9123496101432718,25.49,Stable,Medium
8834,Rural,4.5,3,40.93951422170656,79.87,94.99517744301932,0.14243574746166843,58.75,Increasing,Low
8835,Rural,14.2,4,70.28524948765158,58.59,110.22738237549314,0.32017321242297875,90.61,Stable,Medium
8836,Urban,7.0,8,72.983114237473,63.07,89.2231528288419,0.4527614471475557,62.11,Decreasing,Low
8837,Urban,6.6,7,96.79493581091167,73.12,77.42512170903976,0.07865883897554751,55.21,Stable,Medium
8838,Suburban,3.1,2,55.901475319137646,47.89,108.47394707837516,0.7731747532906897,61.99,Increasing,Medium
8839,Suburban,8.6,5,76.64352169994176,93.21,148.8540196070834,0.23766619418345797,95.93,Increasing,Medium
8840,Urban,8.5,7,46.55499969126435,83.28,141.71471699578137,0.8364301979744433,92.11,Stable,Medium
8841,Rural,5.9,1,38.468115499894196,59.83,13.064367414466282,0.8944513335115859,21.28,Increasing,Low
8842,Urban,2.2,1,94.8234625073142,75.61,49.9336377988248,0.8424762686979832,30.47,Stable,High
8843,Urban,14.4,2,100.0,63.77,60.606801944855135,0.3459433604433048,66.3,Stable,Medium
8844,Urban,10.8,6,92.24957508994102,81.57,82.06730719028636,0.094434938599053,68.03,Stable,Medium
8845,Urban,4.3,5,51.04169369722353,62.49,144.8607238108749,0.13595660251983557,83.18,Stable,Low
8846,Rural,1.5,4,47.549875345068514,57.61,32.83569419234963,0.23809938299097827,20.17,Stable,Low
8847,Suburban,1.1,1,65.03893130277305,55.76,139.02163402405733,0.41442647113616743,72.26,Increasing,Medium
8848,Rural,7.9,2,41.02455832065361,61.44,15.533966118176474,0.3470729035616527,27.52,Decreasing,Low
8849,Rural,2.0,9,53.14371098344681,58.68,79.83479577179483,0.31443313258646366,44.92,Stable,Low
8850,Rural,12.8,6,100.0,56.93,133.88912259404444,0.754714745342585,98.94,Increasing,High
8851,Urban,12.7,4,79.64180732733215,70.83,37.80717939526333,0.8617876272739102,50.65,Stable,Medium
8852,Rural,6.5,9,65.18378797154611,87.05,57.65988316435001,0.8378608786659152,45.08,Stable,Medium
8853,Urban,5.4,3,41.68890085271929,49.31,71.78687548286833,0.42608175777469254,49.39,Decreasing,Low
8854,Rural,11.1,8,44.120441613721326,48.69,101.37489634565272,0.11856162033076903,78.44,Increasing,Low
8855,Rural,7.8,7,49.173732712176545,73.44,47.75509184916214,0.6408248599929245,43.38,Increasing,Low
8856,Urban,4.7,9,56.00637173238235,52.78,126.34726875654313,0.16006435999370924,74.92,Increasing,Low
8857,Suburban,14.5,6,92.8163208956808,67.08,145.00762919417275,0.21542448193444202,108.75,Increasing,Medium
8858,Suburban,11.5,7,86.21607387145698,65.72,70.54402824217483,0.7722982225214907,64.02,Increasing,High
8859,Urban,10.1,8,69.75654330015432,97.78,73.34695303292213,1.0,61.92,Decreasing,Medium
8860,Suburban,14.8,3,78.56251288482224,66.19,109.68843827257766,0.8762646998503906,91.84,Decreasing,High
8861,Rural,9.5,2,73.55143468049162,66.66,128.17905393065905,0.6833273732012243,87.84,Increasing,Medium
8862,Urban,1.8,9,99.63423498984766,49.94,35.078486718973906,0.7057308887616217,22.04,Decreasing,High
8863,Rural,14.6,2,38.95192187257602,70.87,101.45871100491371,0.24249467590476284,87.23,Increasing,Low
8864,Suburban,2.8,6,71.85360839318868,58.77,145.45810911222586,0.6589015430579886,79.73,Increasing,Medium
8865,Urban,9.8,2,93.1775206294564,49.17,115.29097591193177,0.17622480114622818,82.15,Increasing,Medium
8866,Rural,3.3,8,91.97483823301819,56.61,22.746215452662113,0.9769363620547334,19.62,Increasing,High
8867,Suburban,1.5,7,47.430744967628,53.9,88.10385210093659,0.11792614887429531,47.8,Decreasing,Low
8868,Urban,13.6,7,67.56091459909663,47.51,99.51173207365072,0.14865147751611987,83.76,Decreasing,Low
8869,Urban,4.9,4,91.90041806217607,45.63,144.6292997971764,0.1628793757169233,84.56,Stable,Medium
8870,Rural,9.7,9,78.21346155323123,42.98,51.815062154156934,0.6533955835855271,50.16,Stable,Medium
8871,Urban,5.8,4,90.72610320265763,75.89,117.19204674313175,0.4060257827379773,73.1,Decreasing,High
8872,Urban,14.9,5,53.99625928543991,78.05,123.67808658409128,0.5923616414570031,99.09,Stable,Medium
8873,Rural,1.7,8,67.32014012732867,94.13,86.63625188494247,0.5167857678339625,47.57,Stable,Medium
8874,Suburban,10.4,9,47.40476087095719,97.45,97.66197992527,0.48258179215155556,74.83,Increasing,Low
8875,Rural,13.4,7,45.994531591877625,59.23,135.58045350962777,0.40304859455384456,101.29,Stable,Low
8876,Rural,8.1,8,99.39981426211968,73.69,133.69821886005207,0.9022529967596489,87.1,Increasing,High
8877,Rural,8.3,4,60.22079019951116,48.09,79.87321605035478,0.28425868850552416,60.69,Decreasing,Low
8878,Urban,14.3,5,96.5487132157982,46.7,119.97946368410089,0.37568617873881954,95.74,Increasing,High
8879,Rural,13.2,2,49.939920684641486,99.75,18.85222485006455,0.7834805491048216,42.43,Increasing,Low
8880,Rural,4.6,4,31.094885469903925,60.08,126.53348960015649,0.9389289079304517,74.77,Stable,Low
8881,Urban,12.4,9,77.23446354762548,78.24,21.766609443414268,0.9835341920675412,41.88,Stable,Medium
8882,Rural,4.4,2,39.00044911253046,42.58,145.63357006291773,0.8015551109282527,83.82,Decreasing,Medium
8883,Urban,8.1,4,46.76668331049192,57.79,104.1250363203682,0.8790927157719012,72.31,Decreasing,Low
8884,Suburban,1.5,2,94.87384548156768,99.33,34.11026828660983,0.2252227205825447,20.81,Stable,Medium
8885,Urban,9.2,5,89.58936960665203,82.52,81.02829070302246,0.8448655850877904,63.51,Increasing,High
8886,Urban,13.2,1,36.15945051158193,99.93,107.39042371519571,0.6178275753038027,86.7,Decreasing,Low
8887,Rural,11.0,8,77.23650350741212,51.95,88.13827306191241,0.8131624204378248,71.57,Increasing,High
8888,Suburban,4.4,1,70.23278018375716,49.81,98.0963913803326,0.34001883309609804,60.05,Increasing,Low
8889,Urban,11.4,5,71.13876084824574,94.08,124.19345590197096,0.5931276482373921,90.6,Decreasing,Medium
8890,Urban,5.4,2,64.67124159530243,44.83,95.36814258830378,0.28754000764912574,61.18,Stable,Medium
8891,Rural,6.4,1,38.30342315154162,89.89,59.17671293442574,0.421803857662696,45.59,Decreasing,Low
8892,Urban,8.4,4,72.74633248419472,47.54,24.431876894702512,0.2029264986488843,33.22,Stable,Low
8893,Urban,6.0,6,71.24680812256558,52.11,58.587847762232826,0.5405760532135527,44.29,Stable,Medium
8894,Urban,11.5,5,95.38879138270212,60.57,75.66416612600531,0.2838888099900276,66.58,Increasing,Medium
8895,Rural,12.3,3,86.4410570657597,65.73,122.9886824297993,0.5454435749843596,92.24,Decreasing,Medium
8896,Urban,11.7,3,84.43671236224586,62.48,87.52703909347211,0.9493599673255353,73.01,Increasing,High
8897,Suburban,7.6,3,81.58008245807792,92.99,135.93226927354888,0.764174279838495,86.97,Decreasing,High
8898,Suburban,9.5,9,95.4790436738783,79.19,116.59235545572854,0.9940874632147884,82.05,Increasing,High
8899,Suburban,3.8,2,58.03786270754368,63.63,58.443630449548955,0.5148582065929439,38.72,Increasing,Low
8900,Urban,5.2,4,94.25558020600305,62.54,65.48050917295235,0.6582890703489778,45.74,Decreasing,Medium
8901,Urban,9.3,1,58.446005440067104,62.44,91.60115837401571,0.5855949236851675,69.05,Stable,Low
8902,Urban,3.3,4,72.44724654774095,80.17,23.830948309574957,0.9754112655909176,20.17,Increasing,Medium
8903,Suburban,8.2,9,37.3178796766153,87.27,31.214301182769507,0.5375179141266454,36.11,Decreasing,Low
8904,Suburban,12.2,3,69.48529977461557,92.79,136.00067504325725,0.6228301426544237,98.5,Decreasing,Medium
8905,Suburban,4.0,3,51.65137723997029,93.93,87.53199888186984,0.329295859817035,53.77,Stable,Low
8906,Rural,8.7,1,72.37165052918758,73.62,84.68764758011993,0.769229798088694,64.09,Stable,Medium
8907,Rural,13.1,4,39.941348848369174,96.85,84.52184452148572,0.8485635599947333,75.01,Increasing,Low
8908,Rural,9.9,1,84.9936099184,42.33,104.88249557992658,0.731351777214536,77.19,Decreasing,High
8909,Suburban,5.6,5,97.6310626867545,71.53,59.854635498146614,0.21614852914197308,43.93,Increasing,Medium
8910,Suburban,3.3,1,89.50377682139276,44.06,32.92171598333121,0.30608075610526586,24.71,Increasing,Low
8911,Rural,4.8,5,81.71880393829285,83.46,105.71758496353114,0.7368540191751456,64.86,Increasing,High
8912,Suburban,14.5,3,95.48015461310352,66.77,149.8685537677969,0.7514992118391296,111.18,Decreasing,High
8913,Urban,9.6,1,39.97004021665246,99.24,38.604151300139485,0.5343535133375599,43.3,Increasing,Low
8914,Suburban,3.7,3,100.0,54.03,36.50533919650448,0.245857150639783,27.5,Increasing,Medium
8915,Suburban,8.6,4,34.93321931036614,92.59,78.16602851083405,0.6764686875531315,60.58,Decreasing,Low
8916,Rural,10.8,2,43.705977555700954,68.06,27.148699814203866,1.0,40.57,Decreasing,Low
8917,Suburban,3.3,4,75.86946695719105,65.01,44.446466581453,0.5339973145122652,30.47,Decreasing,Medium
8918,Urban,3.1,1,84.7829696504931,91.48,54.19360997512269,0.7062040434795132,34.85,Increasing,High
8919,Rural,13.5,3,61.40163825682562,74.02,121.12923226388814,0.24405928858904719,94.31,Increasing,Low
8920,Urban,8.4,8,37.50464961416871,95.25,97.42980245669153,0.4618481678186986,69.71,Increasing,Low
8921,Rural,7.6,6,94.67635573918223,94.38,39.44560938621155,0.6533896554586339,38.72,Decreasing,High
8922,Rural,7.2,1,93.90710678265737,48.47,19.26498640200947,0.5543634736617553,27.63,Increasing,High
8923,Urban,2.3,2,65.148455729403,47.7,99.30031221502364,0.9028989082873188,55.4,Stable,Medium
8924,Urban,6.1,2,57.64852333813979,81.03,48.7263912637468,0.640286379193727,39.61,Decreasing,Low
8925,Urban,13.0,2,85.78733204931638,71.15,30.369118493947653,0.5518756548122565,47.68,Increasing,Medium
8926,Urban,12.9,6,60.770170955783215,45.38,36.25359081496154,0.05203211915797651,50.38,Increasing,Low
8927,Suburban,3.2,3,40.10779603099493,81.0,118.28374824342102,0.6752614048338014,67.14,Decreasing,Low
8928,Urban,3.0,8,75.13174678587795,54.2,148.04737747882646,0.0966125492148045,81.52,Stable,Medium
8929,Suburban,14.1,6,69.42753831093785,74.25,99.68382100095363,0.39920292192751605,85.09,Increasing,Medium
8930,Suburban,2.1,7,41.20799651892443,99.07,124.33833744085148,0.7144825636354728,67.42,Stable,Low
8931,Urban,3.9,6,77.95093451327122,52.14,53.48654699502388,0.23214337901878918,36.49,Increasing,Low
8932,Urban,2.8,1,74.24104522574883,51.47,147.72733406677867,0.7900427079099525,80.86,Increasing,Medium
8933,Suburban,6.5,7,95.91612586409015,51.59,81.58732653776889,0.30067898658329373,57.04,Stable,Medium
8934,Suburban,7.9,4,62.442111414851446,88.58,28.953619012562523,0.8312553133347115,34.23,Increasing,Medium
8935,Urban,11.8,4,55.070417949663344,95.58,155.79035490565443,0.1265510774488855,107.4,Increasing,Low
8936,Rural,1.0,4,54.95492204186103,58.28,22.862375072093027,0.5771077120699947,13.93,Increasing,Low
8937,Rural,12.5,4,70.85577253658981,83.8,72.89450370524001,0.9480267792025314,67.7,Increasing,High
8938,Suburban,8.2,9,29.34555117346469,95.65,96.14581613595573,0.727719671556724,68.57,Increasing,Low
8939,Urban,12.7,2,81.28772198379345,41.67,24.158050965796633,0.20971989070816738,43.83,Increasing,Low
8940,Rural,6.3,1,82.34083078834487,41.78,12.935473900292621,0.2832940304810746,22.22,Increasing,Medium
8941,Rural,13.4,6,86.66006122596914,59.87,99.39288778728181,0.22984836103441786,83.2,Increasing,Medium
8942,Suburban,4.2,3,40.6642627482834,86.39,118.50845631766543,0.8360002435673521,69.75,Stable,Low
8943,Rural,9.7,2,70.83228913354978,64.97,126.914944744993,0.29051232311454256,87.71,Increasing,Low
8944,Urban,7.6,1,100.0,98.32,89.72206185896864,0.9770826280442669,63.86,Increasing,High
8945,Urban,4.6,3,69.85809317104716,50.17,73.12183322295799,0.6181585285771249,48.06,Stable,Medium
8946,Suburban,2.4,5,58.973424576564526,82.0,149.50065005249633,0.8359227215043067,80.75,Increasing,Medium
8947,Rural,1.4,4,43.585819978353754,72.65,29.471182999097852,0.5366948213963337,18.24,Stable,Low
8948,Urban,3.0,8,70.04720174331584,72.3,56.8784922119988,0.13895215262005528,35.94,Increasing,Low
8949,Suburban,2.1,1,97.02822335981259,42.34,141.90297843365278,0.5860329449413363,76.2,Stable,High
8950,Urban,4.0,6,83.59545548049891,96.82,22.562345046915272,0.7525127199724548,21.28,Decreasing,High
8951,Urban,3.3,4,31.775232056181725,44.53,106.83837065885491,0.3972163699160424,61.67,Decreasing,Low
8952,Urban,10.4,9,75.86720030224704,75.46,80.35867596845455,0.18228093017568442,66.18,Increasing,Medium
8953,Urban,6.8,5,86.50385899964562,70.7,88.29437090200777,0.09417922637722945,61.15,Decreasing,Medium
8954,Urban,11.0,1,85.86867552194639,47.62,147.27993362731985,0.13534044235415413,101.14,Stable,Medium
8955,Urban,12.6,9,72.6171727128433,68.09,77.8297024580673,0.4801974326651634,70.41,Stable,Medium
8956,Rural,5.9,4,86.7299549520415,59.06,132.28689285606973,0.1212281490027189,80.89,Stable,Medium
8957,Rural,4.1,8,36.65951250284399,84.98,145.27712736270792,0.2814590704688859,82.89,Stable,Low
8958,Rural,8.0,7,66.79255420974198,44.74,9.007208204231965,0.7526926829916074,24.5,Stable,Medium
8959,Urban,10.6,5,87.43466160856802,58.55,148.52692816231414,0.2684269898393846,100.76,Increasing,Medium
8960,Rural,8.1,4,78.88368814486236,82.78,115.85121879435792,0.136205482711464,78.18,Increasing,Medium
8961,Urban,4.4,6,82.57979102616824,91.89,30.931652276663783,0.4434524435049679,26.47,Stable,Medium
8962,Suburban,13.3,5,84.18559632046336,88.03,50.87924147261499,0.8364400359484357,58.69,Increasing,High
8963,Urban,7.2,9,93.36482830884293,53.19,64.59806424891651,0.4533263871292375,50.3,Stable,Medium
8964,Urban,7.9,4,59.716280136560854,43.85,40.36019187135612,0.9772140011011543,39.93,Decreasing,Medium
8965,Suburban,3.7,7,65.20593096469521,73.26,78.83600708758308,0.31113178869792857,48.67,Increasing,Low
8966,Rural,7.5,5,79.8990749843651,56.57,36.74352629519325,0.1001469328359437,37.12,Stable,Low
8967,Suburban,11.9,8,33.65551858077151,52.61,136.996878599187,0.4615135740102126,98.25,Decreasing,Low
8968,Suburban,12.0,7,91.29820058287984,77.48,139.8703595669039,0.3713288722038466,99.94,Increasing,High
8969,Urban,12.0,6,54.33049981189467,95.23,11.029268755750826,0.9307330758769203,35.51,Increasing,Low
8970,Suburban,4.4,5,77.18844336140003,61.14,108.62659451220328,0.5489712342463284,65.31,Increasing,Medium
8971,Suburban,14.6,8,63.63043605387926,69.08,15.941351330938662,0.6902081904837948,44.47,Decreasing,Medium
8972,Suburban,11.1,7,47.90884984644837,80.77,115.311100074602,0.17881132705335195,85.41,Increasing,Low
8973,Urban,12.6,2,93.0278021316544,46.85,45.84502881159942,0.8629291188701087,54.42,Increasing,High
8974,Rural,14.5,1,96.97182389768064,82.27,63.81792510821541,0.3183382239584024,68.16,Increasing,Medium
8975,Rural,10.0,7,41.22614806490589,62.81,53.27118728041879,0.16875931751820314,51.64,Increasing,Low
8976,Rural,4.0,8,43.852861270571786,82.43,16.437161653742468,0.5964184352800468,18.22,Increasing,Low
8977,Urban,3.1,5,74.61557477462672,95.58,26.462068356828183,1.0,20.98,Decreasing,High
8978,Urban,5.4,6,55.46803384610913,49.51,140.96833634831853,0.40614099486023,83.98,Stable,Low
8979,Rural,6.0,3,33.122380489239234,48.64,105.99699373001434,0.45316786298257145,68.0,Stable,Low
8980,Suburban,9.9,8,73.17560695805231,90.83,128.42363213941422,0.21581871333187064,88.96,Decreasing,Low
8981,Rural,3.6,4,100.0,56.91,108.9904600090861,0.8934051171926432,63.5,Decreasing,High
8982,Suburban,6.6,8,29.462583553681952,73.48,50.55498061198639,0.4096820503831451,41.78,Decreasing,Low
8983,Suburban,5.1,6,43.11224424262258,85.03,15.660201737455054,0.49509276701116656,20.58,Increasing,Low
8984,Rural,7.6,3,55.20911217963082,81.7,146.06739274905394,0.9758468563785019,92.03,Increasing,Medium
8985,Suburban,13.1,5,57.85188854321298,98.48,64.43499175240159,0.6260490799219857,64.97,Increasing,Low
8986,Urban,3.9,7,75.48103219737489,55.84,106.64855637128632,0.13509046571955113,63.07,Stable,Low
8987,Urban,12.4,8,73.09743974424455,81.07,63.28504259087961,0.8515315146159608,62.64,Stable,Medium
8988,Suburban,11.0,1,64.90828124327967,43.72,147.91756282985972,0.3035362239561083,101.46,Increasing,Medium
8989,Rural,3.8,8,96.04621656302653,45.24,70.98409181652188,0.4006971919761479,44.99,Decreasing,Medium
8990,Urban,7.0,5,38.674755732339555,85.72,99.02597908334889,0.1709551330418672,67.01,Increasing,Low
8991,Urban,14.3,3,95.07046745719566,79.48,87.22569485282334,0.2940139007564995,79.36,Stable,High
8992,Rural,3.2,2,50.989373997684474,47.98,51.777946322212244,0.883904590648383,33.89,Increasing,Low
8993,Suburban,1.2,3,36.34799733778436,41.48,150.04996603581046,0.9315674557301707,78.02,Decreasing,Medium
8994,Suburban,14.3,2,97.71727476449733,60.07,130.6652495863919,0.2831604161779394,101.08,Increasing,High
8995,Urban,12.5,8,55.57891916467464,91.91,72.43164301131327,0.4051922491701794,67.47,Stable,Low
8996,Suburban,8.8,6,36.00962913140658,81.68,16.739155272954424,0.6802140434264344,30.37,Decreasing,Low
8997,Rural,11.5,7,53.27060594747767,48.3,101.75511193313544,0.7117763473178521,79.63,Stable,Low
8998,Urban,7.4,6,43.64236779863797,40.08,76.93944536941991,0.735140215854623,56.97,Decreasing,Low
8999,Urban,11.6,1,87.31444003640745,62.45,146.63462247812896,0.48307897302976355,102.32,Increasing,High
9000,Urban,7.8,3,83.76759910483072,48.22,72.79267034556966,0.18518700167127386,55.9,Decreasing,Medium
9001,Rural,11.9,5,58.7293600621003,88.66,34.55461529869802,0.43443535899281505,47.03,Decreasing,Low
9002,Suburban,13.1,8,88.86988844205375,61.53,68.3237424702805,0.7422219315190747,66.91,Decreasing,High
9003,Rural,7.9,3,62.584904131808855,57.41,86.4143452749001,0.858450512398005,62.96,Decreasing,Low
9004,Urban,10.4,5,89.89862852047297,85.0,96.86664686838999,0.6414380222535738,74.43,Decreasing,High
9005,Rural,3.6,6,40.903467663606335,88.43,92.89849642498191,0.5536119890616453,55.45,Decreasing,Low
9006,Urban,14.9,2,76.00541490843365,75.08,69.10266494543166,0.4452675514877106,71.8,Decreasing,Low
9007,Urban,3.7,6,40.56434573412343,62.27,142.74888784769135,0.3919984204811785,80.62,Stable,Low
9008,Suburban,2.2,5,75.58018479229767,60.72,73.97724824849043,0.922079821883013,42.49,Decreasing,Medium
9009,Urban,1.8,1,80.9453894341931,83.23,120.77608587586158,0.471917249425998,64.89,Decreasing,Medium
9010,Urban,14.6,6,59.34423338850175,89.54,8.870673212721611,0.12121836476945949,40.94,Decreasing,Low
9011,Rural,9.6,2,61.32364702342336,86.08,37.191295984860254,0.6288602285735954,42.6,Increasing,Low
9012,Urban,3.4,6,45.83505114935291,74.33,33.39173942385179,0.5319177306283753,25.2,Stable,Low
9013,Rural,9.3,9,68.45162541203754,62.37,42.054918056286205,0.5489429973876165,44.28,Increasing,Low
9014,Rural,13.4,4,86.86477071501064,77.75,91.91609282116724,0.8374039008321625,79.46,Decreasing,High
